,traj_id,t,u,v_meas_m,x_meas,a_true,v_true_m,v_true_km,x_true,a_true_shift,v_true_shift_m,x_true_shift
711,1.0,284.7797,603.9836,12.240722,1072.3198,0.07408181,12.339389,44.4218,1072.3358,0.07353449,12.346797,1073.5697
712,1.0,285.18024,603.24677,12.286162,1073.7065,0.07353449,12.346797,44.448467,1073.5697,0.07286807,12.354151,1074.8043
713,1.0,285.58078,602.3308,12.32758,1074.75,0.07286807,12.354151,44.47494,1074.8043,0.07208267,12.361438,1076.0398
714,1.0,285.98132,601.2356,12.362168,1076.2323,0.07208267,12.361438,44.501175,1076.0398,0.07117836,12.368646,1077.2759
715,1.0,286.38184,599.96124,12.460091,1077.397,0.07117836,12.368646,44.527122,1077.2759,0.07015525,12.375764,1078.5127
716,1.0,286.78238,598.5076,12.414748,1078.4393,0.07015525,12.375764,44.55275,1078.5127,0.06901341,12.382779,1079.7502
717,1.0,287.18292,596.87476,12.147045,1079.8013,0.06901341,12.382779,44.578003,1079.7502,0.067752935,12.389681,1080.9885
718,1.0,287.58344,595.06274,12.481596,1080.9266,0.067752935,12.389681,44.602848,1080.9885,0.06637393,12.396456,1082.2275
719,1.0,287.98398,593.0715,12.299783,1082.1498,0.06637393,12.396456,44.62724,1082.2275,0.064876474,12.403093,1083.4672
720,1.0,288.38452,590.901,12.379768,1083.4408,0.064876474,12.403093,44.651134,1083.4672,0.06326067,12.409581,1084.7075
721,1.0,288.78503,588.55133,12.27266,1084.5428,0.06326067,12.409581,44.67449,1084.7075,0.061526597,12.415907,1085.9485
722,1.0,289.18558,586.02246,12.326872,1086.0289,0.061526597,12.415907,44.69726,1085.9485,0.059674352,12.42206,1087.1901
723,1.0,289.58612,583.31433,12.24039,1087.0808,0.059674352,12.42206,44.719414,1087.1901,0.05770402,12.428027,1088.4323
724,1.0,289.98666,580.427,12.496698,1088.514,0.05770402,12.428027,44.7409,1088.4323,0.0556157,12.433798,1089.675
725,1.0,290.38718,577.3605,12.378064,1089.3855,0.0556157,12.433798,44.76167,1089.675,0.05340948,12.43936,1090.9185
726,1.0,290.78772,574.11475,12.350109,1091.0839,0.05340948,12.43936,44.781693,1090.9185,0.05108547,12.4447,1092.1624
727,1.0,291.18826,570.6898,12.401706,1092.0582,0.05108547,12.4447,44.80092,1092.1624,0.04864372,12.449809,1093.4069
728,1.0,291.58878,567.08563,12.377849,1093.5094,0.04864372,12.449809,44.819313,1093.4069,0.046084363,12.454674,1094.6519
729,1.0,291.98932,563.30225,12.387166,1094.5914,0.046084363,12.454674,44.836823,1094.6519,0.043407466,12.459282,1095.8973
730,1.0,292.38986,559.33966,12.348935,1095.852,0.043407466,12.459282,44.853413,1095.8973,0.040613126,12.463623,1097.1433
731,1.0,292.79037,555.1979,12.5157,1097.1453,0.040613126,12.463623,44.86904,1097.1433,0.037701443,12.467685,1098.3896
732,1.0,293.19092,550.87683,12.48476,1098.375,0.037701443,12.467685,44.883663,1098.3896,0.034672495,12.471455,1099.6365
733,1.0,293.59146,546.3766,12.463956,1099.5415,0.034672495,12.471455,44.897236,1099.6365,0.031526387,12.474922,1100.8837
734,1.0,293.992,541.69714,12.55629,1100.6688,0.031526387,12.474922,44.909718,1100.8837,0.028263189,12.478075,1102.1311
735,1.0,294.39252,536.8385,12.49995,1102.0056,0.028263189,12.478075,44.92107,1102.1311,0.024883013,12.480902,1103.3789
736,1.0,294.79306,531.80066,12.35982,1103.465,0.024883013,12.480902,44.931244,1103.3789,0.021385947,12.48339,1104.627
737,1.0,295.1936,526.58356,12.546116,1104.6323,0.021385947,12.48339,44.9402,1104.627,0.017772077,12.485528,1105.8752
738,1.0,295.59412,521.18726,12.460712,1105.9758,0.017772077,12.485528,44.9479,1105.8752,0.014041484,12.487306,1107.1238
739,1.0,295.99466,515.61176,12.403688,1107.0765,0.014041484,12.487306,44.9543,1107.1238,0.010194276,12.488709,1108.3726
740,1.0,296.3952,509.85706,12.451745,1108.355,0.010194276,12.488709,44.959354,1108.3726,0.0062305266,12.489729,1109.6215
741,1.0,296.79572,503.92313,12.524339,1109.7744,0.0062305266,12.489729,44.963024,1109.6215,0.0021503367,12.490352,1110.8705
742,1.0,297.19626,497.80997,12.403513,1110.7844,0.0021503367,12.490352,44.965263,1110.8705,-0.0020462102,12.490566,1112.1195
743,1.0,297.5968,491.51764,12.379053,1112.0205,-0.0020462102,12.490566,44.966038,1112.1195,-0.0063590193,12.490361,1113.3685
744,1.0,297.99734,485.04605,12.378512,1113.3577,-0.0063590193,12.490361,44.965298,1113.3685,-0.010788017,12.489725,1114.6176
745,1.0,298.39786,478.39526,12.370026,1114.7098,-0.010788017,12.489725,44.96301,1114.6176,-0.015333093,12.4886465,1115.8666
746,1.0,298.7984,471.56528,12.347476,1115.7993,-0.015333093,12.4886465,44.959126,1115.8666,-0.019994166,12.487113,1117.1155
747,1.0,299.19894,464.5561,12.425519,1117.1466,-0.019994166,12.487113,44.953606,1117.1155,-0.024771163,12.485113,1118.3641
748,1.0,299.59946,457.36768,12.642668,1118.4569,-0.024771163,12.485113,44.946407,1118.3641,-0.029663984,12.482636,1119.6127
