t,fv0_x,fv0_v,fv0_v_kmh,fv0_u,fv0_a,lv_x,lv_v,d_fv0_lv,d*_fv0_lv
740.3,7081.3276,10.8445015,39.040207,1172.8805,0.58613974,7093.212,11.537518,11.883934,12.8445015
740.35,7081.8706,10.877185,39.157867,1080.9991,0.51429766,7093.789,11.561244,11.918783,12.877185
740.4,7082.4146,10.9099045,39.275658,990.1841,0.44328502,7094.3677,11.585178,11.953481,12.9099045
740.45,7082.9604,10.93252,39.35707,1060.3837,0.49776068,7094.9478,11.60932,11.987206,12.93252
740.5,7083.5083,10.948561,39.414818,1235.2308,0.6337946,7095.529,11.633669,12.0202465,12.948561
740.55,7084.0576,10.97066,39.494377,1311.5978,0.69307745,7096.111,11.657805,12.053646,12.97066
740.6,7084.607,11.003645,39.61312,1210.0061,0.61366767,7096.6943,11.68131,12.087796,13.003645
740.65,7085.1567,11.044017,39.75846,986.00366,0.43885678,7097.2793,11.704181,12.122397,13.044017
740.7,7085.7085,11.07995,39.88782,825.1225,0.31324387,7097.8647,11.7264185,12.1564665,13.07995
740.75,7086.263,11.101366,39.96492,882.40533,0.35766792,7098.4517,11.748024,12.18885,13.101366
740.8,7086.819,11.126284,40.054623,873.6844,0.35065594,7099.0396,11.768997,12.220719,13.126284
740.85,7087.376,11.146205,40.12634,941.3863,0.40320715,7099.629,11.789337,12.252829,13.146205
740.9,7087.933,11.157839,40.16822,1140.1136,0.5578763,7100.2188,11.809044,12.285456,13.157839
740.95,7088.491,11.167134,40.201687,1373.127,0.73926854,7100.8096,11.828118,12.318522,13.167134
741.0,7089.05,11.18929,40.281445,1393.3545,0.7548256,7101.4014,11.84656,12.351603,13.18929
741.05,7089.61,11.228164,40.42139,1138.0964,0.55568105,7101.994,11.864368,12.384449,13.228164
741.1,7090.1714,11.261057,40.539803,968.79156,0.42353064,7102.588,11.881545,12.416564,13.261057
741.15,7090.735,11.281559,40.61361,984.0308,0.43521625,7103.182,11.8980875,12.447405,13.281559
741.2,7091.3003,11.294272,40.65938,1112.0188,0.53478175,7103.778,11.913999,12.477346,13.294272
741.25,7091.866,11.314481,40.732132,1116.9291,0.53842527,7104.3735,11.9292755,12.507655,13.314481
741.3,7092.432,11.342499,40.832996,994.37573,0.44272766,7104.9707,11.943921,12.538351,13.342499
741.35,7092.9995,11.366567,40.91964,925.42,0.38880777,7105.568,11.957932,12.568443,13.366567
741.4,7093.5684,11.384762,40.98514,939.2637,0.39942592,7106.1665,11.9713125,12.597761,13.384762
741.45,7094.1387,11.40012,41.040432,989.0845,0.43808892,7106.765,11.984058,12.626554,13.40012
741.5,7094.7095,11.420095,41.112343,960.6504,0.415764,7107.3647,11.996172,12.6554365,13.420095
741.55,7095.2803,11.444013,41.198444,867.65857,0.3431247,7107.965,12.007976,12.684356,13.444013
741.6,7095.8525,11.465283,41.27502,813.85254,0.3010274,7108.5654,12.019793,12.712752,13.465283
741.65,7096.4263,11.481338,41.332817,838.27234,0.3199007,7109.167,12.031622,12.740416,13.481338
741.7,7097.0015,11.493362,41.376106,922.576,0.3854488,7109.7686,12.043464,12.767449,13.493362
741.75,7097.5767,11.506305,41.422695,991.39545,0.43892917,7110.371,12.055319,12.794279,13.506305
741.8,7098.153,11.528028,41.5009,925.44977,0.38737246,7110.974,12.067186,12.821574,13.528028
741.85,7098.729,11.555678,41.600445,768.5055,0.2648903,7111.5776,12.079066,12.849102,13.555678
741.9,7099.306,11.5791,41.684757,674.70026,0.19161998,7112.182,12.09096,12.876002,13.5791
741.95,7099.8853,11.593401,41.736244,717.7469,0.22501498,7112.787,12.102865,12.901863,13.593401
742.0,7100.466,11.599364,41.75771,885.4204,0.3555474,7113.3926,12.114784,12.926755,13.599364
742.05,7101.0474,11.603433,41.772358,1080.0598,0.5070986,7113.9985,12.126716,12.951232,13.603433
742.1,7101.629,11.61772,41.82379,1119.0786,0.53735656,7114.605,12.1386595,12.976331,13.61772
742.15,7102.21,11.646558,41.92761,937.8091,0.39591712,7115.2124,12.150617,13.002426,13.646558
742.2,7102.792,11.672788,42.022038,794.99304,0.2844493,7115.8203,12.162586,13.028061,13.672788
742.25,7103.376,11.689471,42.082096,794.7334,0.28409398,7116.4287,12.174569,13.052643,13.689471
742.3,7103.9614,11.697714,42.11177,919.98474,0.38156602,7117.0376,12.186564,13.07627,13.697714
742.35,7104.5474,11.706636,42.143894,1033.6859,0.47003636,7117.6475,12.198572,13.09973,13.706636
742.4,7105.1333,11.72856,42.22282,951.4522,0.40578967,7118.2573,12.210593,13.124082,13.72856
742.45,7105.7197,11.752564,42.30923,837.2464,0.31662315,7118.868,12.222627,13.1483965,13.752564
742.5,7106.3076,11.771295,42.37666,801.0001,0.28822118,7119.4795,12.2346735,13.172042,13.771295
742.55,7106.897,11.783709,42.421352,856.45044,0.3312921,7120.092,12.246557,13.194931,13.783709
742.6,7107.487,11.793848,42.45785,941.4802,0.39742094,7120.7046,12.258103,13.217411,13.793848
742.65,7108.077,11.810505,42.51782,925.04877,0.38446975,7121.3174,12.269311,13.240237,13.810505
742.7,7108.668,11.833519,42.600666,809.852,0.2945394,7121.931,12.280181,13.263395,13.833519
742.75,7109.2593,11.85401,42.674435,728.11633,0.23069225,7122.5454,12.290713,13.286115,13.85401
742.8,7109.8525,11.867985,42.724743,739.0014,0.2390399,7123.16,12.300907,13.308046,13.867985
742.85,7110.4463,11.875982,42.753536,834.23254,0.3131331,7123.776,12.310763,13.329233,13.875982
742.9,7111.0415,11.883075,42.779068,938.42444,0.39421347,7124.3916,12.320281,13.350114,13.883075
742.95,7111.636,11.8987255,42.83541,911.4137,0.3730314,7125.008,12.329462,13.371506,13.8987255
743.0,7112.231,11.92485,42.92946,725.238,0.22779123,7125.6245,12.338304,13.393576,13.92485
743.05,7112.826,11.94836,43.0141,573.6897,0.10954353,7126.2417,12.346808,13.415183,13.94836
743.1,7113.4233,11.961309,43.060715,573.9955,0.109660655,7126.859,12.354975,13.435633,13.961309
743.15,7114.022,11.962957,43.066647,736.63196,0.23630913,7127.477,12.362803,13.454858,13.962957
743.2,7114.622,11.959775,43.055187,965.7954,0.4148151,7128.095,12.370294,13.473419,13.959775
743.25,7115.2217,11.965441,43.07559,1059.9099,0.48806003,7128.714,12.377446,13.492507,13.965441
743.3,7115.82,11.989886,43.16359,873.25104,0.34245828,7129.333,12.384261,13.512988,13.989886
743.35,7116.4194,12.0134535,43.248432,695.42145,0.2037407,7129.9526,12.390738,13.533145,14.0134535
743.4,7117.02,12.027027,43.2973,660.2381,0.17621192,7130.5723,12.396876,13.552177,14.027027
743.45,7117.622,12.030568,43.310043,767.90295,0.26002985,7131.192,12.402677,13.570079,14.030568
743.5,7118.2246,12.032622,43.31744,892.7619,0.35725272,7131.8125,12.40814,13.587595,14.032622
743.55,7118.827,12.047356,43.37048,829.77924,0.3080623,7132.433,12.413547,13.605971,14.047356
743.6,7119.429,12.065982,43.437534,710.5236,0.2150088,7133.0537,12.419181,13.624444,14.065982
743.65,7120.0327,12.079826,43.487377,662.01917,0.17710233,7133.675,12.425042,13.642259,14.079826
743.7,7120.6367,12.0873575,43.51449,706.5569,0.21171807,7134.2964,12.431129,13.65929,14.0873575
743.75,7121.242,12.092044,43.53136,793.3009,0.2792315,7134.918,12.437444,13.675853,14.092044
743.8,7121.847,12.102238,43.568058,800.3404,0.2846178,7135.54,12.443984,13.692688,14.102238
743.85,7122.4526,12.119042,43.62855,711.8087,0.2155092,7136.1626,12.450752,13.709905,14.119042
743.9,7123.058,12.134457,43.684044,644.5256,0.16296229,7136.785,12.4577465,13.726805,14.134457
743.95,7123.665,12.145053,43.72219,648.4017,0.1658808,7137.408,12.464968,13.7430935,14.145053
744.0,7124.273,12.150912,43.743286,722.1494,0.22326128,7138.0317,12.472416,13.758787,14.150912
744.05,7124.8813,12.155625,43.760254,813.4612,0.29433176,7138.6553,12.480091,13.77421,14.155625
744.1,7125.4897,12.166275,43.798588,819.444,0.29889035,7139.28,12.487992,13.789996,14.166275
744.15,7126.0977,12.186261,43.87054,690.95,0.19862765,7139.9043,12.49612,13.806455,14.186261
744.2,7126.7065,12.206181,43.942253,564.6994,0.10011242,7140.5293,12.504476,13.822762,14.206181
744.25,7127.3164,12.219224,43.98921,539.4886,0.080353856,7141.155,12.513058,13.83832,14.219224
744.3,7127.9277,12.223536,44.004726,642.0412,0.16018252,7141.7803,12.521866,13.852972,14.223536
744.35,7128.54,12.222216,43.999973,827.2314,0.30442417,7142.4067,12.530901,13.867,14.222216
744.4,7129.1523,12.223322,44.00396,978.338,0.42209795,7143.0337,12.540163,13.881125,14.223322
744.45,7129.7646,12.238924,44.060127,920.9654,0.37726673,7143.6606,12.549652,13.896426,14.238924
744.5,7130.3765,12.26269,44.145683,747.0321,0.24157819,7144.2886,12.559368,13.912349,14.26269
744.55,7130.9893,12.2813225,44.21276,647.2939,0.16372262,7144.917,12.569133,13.927716,14.2813225
744.6,7131.6035,12.290416,44.2455,683.692,0.19198324,7145.5454,12.578769,13.942137,14.290416
744.65,7132.2188,12.292523,44.253082,819.129,0.2974436,7146.175,12.588277,13.955837,14.292523
744.7,7132.8345,12.297157,44.269768,916.285,0.37306595,7146.804,12.597655,13.969663,14.297157
744.75,7133.4497,12.3150835,44.3343,820.1654,0.2980351,7147.4346,12.606906,13.984572,14.3150835
744.8,7134.0654,12.33463,44.40467,699.1344,0.20358697,7148.065,12.616029,13.999528,14.33463
744.85,7134.682,12.348555,44.454796,657.4539,0.17099208,7148.696,12.625022,14.013881,14.348555
744.9,7135.3,12.355485,44.479744,714.70654,0.21551488,7149.3276,12.633887,14.027507,14.355485
744.95,7135.9185,12.359139,44.492905,817.2568,0.29534757,7149.9595,12.642624,14.040739,14.359139
745.0,7136.5376,12.368327,44.525978,838.5271,0.31182507,7150.592,12.651232,14.054362,14.368327
745.05,7137.156,12.3867655,44.592354,725.30237,0.22346666,7151.2246,12.659712,14.068711,14.3867655
745.1,7137.775,12.404387,44.655792,622.2018,0.14300074,7151.858,12.668062,14.082884,14.404387
745.15,7138.395,12.415826,44.69697,606.1678,0.13040307,7152.491,12.676285,14.096398,14.415826
745.2,7139.016,12.420311,44.71312,688.06464,0.19414248,7153.1255,12.68438,14.109185,14.420311
745.25,7139.638,12.421676,44.718033,812.85834,0.29132068,7153.76,12.692345,14.121587,14.421676
745.3,7140.2603,12.4283495,44.742058,859.8151,0.32782707,7154.3945,12.700182,14.134359,14.4283495
745.35,7140.882,12.447856,44.81228,721.44165,0.21987142,7155.03,12.7078905,14.148179,14.447856
745.4,7141.5034,12.469421,44.88992,552.0492,0.08773753,7155.6655,12.71547,14.162078,14.469421
745.45,7142.126,12.483323,44.93996,490.63193,0.039770365,7156.3013,12.722921,14.17518,14.483323
745.5,7142.7505,12.486333,44.950798,583.0901,0.111749165,7156.9375,12.730245,14.187195,14.486333
745.55,7143.376,12.48169,44.934086,782.0255,0.2667282,7157.574,12.737329,14.198413,14.48169
745.6,7144.0015,12.479094,44.924736,947.935,0.3959663,7158.2114,12.744062,14.209703,14.479094
745.65,7144.6265,12.493644,44.977116,865.5564,0.33166775,7158.8486,12.750447,14.222419,14.493644
745.7,7145.2505,12.520411,45.07348,605.4759,0.12885354,7159.4863,12.756481,14.2361145,14.520411
745.75,7145.8755,12.540813,45.14693,432.5915,-0.0059895976,7160.1245,12.762166,14.24911,14.540813
745.8,7146.502,12.546296,45.166664,468.58517,0.021989614,7160.7627,12.767502,14.26063,14.546296
745.85,7147.1304,12.538211,45.137558,693.8535,0.19751073,7161.4014,12.772487,14.270789,14.538211
745.9,7147.7593,12.527822,45.10016,947.8736,0.3954465,7162.04,12.7771225,14.280602,14.527822
745.95,7148.3867,12.535931,45.12935,934.9183,0.38527805,7162.6787,12.781408,14.291942,14.535931
746.0,7149.013,12.560216,45.216778,688.32385,0.1929904,7163.318,12.785344,14.304594,14.560216
746.05,7149.6406,12.578783,45.28362,519.319,0.06118608,7163.9575,12.78893,14.316578,14.578783
746.1,7150.2695,12.584259,45.303333,532.41785,0.0713344,7164.5967,12.792167,14.327222,14.584259
746.15,7150.9,12.578883,45.28398,695.5966,0.198473,7165.2363,12.7950535,14.336725,14.578883
746.2,7151.5303,12.574502,45.268208,840.6158,0.3114589,7165.8765,12.79759,14.346154,14.574502
746.25,7152.159,12.587227,45.31402,739.08655,0.23226242,7166.516,12.799778,14.356966,14.587227
746.3,7152.7886,12.603223,45.3716,587.3536,0.1139345,7167.1562,12.801615,14.367904,14.603223
746.35,7153.4185,12.61267,45.405613,524.52527,0.064910695,7167.7964,12.8031025,14.378074,14.61267
746.4,7154.0493,12.613863,45.40991,574.61163,0.10390713,7168.4365,12.804241,14.387318,14.613863
746.45,7154.6807,12.611202,45.400326,675.1903,0.18226537,7169.0767,12.805029,14.39603,14.611202
746.5,7155.312,12.615084,45.414303,679.10516,0.18527646,7169.7173,12.805468,14.405153,14.615084
746.55,7155.9424,12.627097,45.45755,563.54736,0.09516095,7170.3574,12.805503,14.414826,14.627097
746.6,7156.5737,12.636984,45.49314,473.17044,0.024677394,7170.9976,12.805084,14.424113,14.636984
746.65,7157.205,12.640502,45.505806,467.85617,0.020504173,7171.6377,12.80421,14.432623,14.640502
746.7,7157.838,12.637916,45.496494,543.7508,0.07963741,7172.2783,12.80288,14.440375,14.637916
746.75,7158.47,12.633995,45.48238,633.381,0.14948118,7172.918,12.801095,14.447799,14.633995
746.8,7159.1025,12.637794,45.496056,608.9186,0.13039231,7173.558,12.798856,14.45571,14.637794
746.85,7159.734,12.65013,45.540466,458.8992,0.01343425,7174.198,12.796161,14.464182,14.65013
746.9,7160.3657,12.66005,45.57618,337.9139,-0.08088807,7174.838,12.79301,14.472211,14.66005
746.95,7160.998,12.661413,45.581085,332.51636,-0.0851051,7175.4775,12.789405,14.479234,14.661413
747.0,7161.6313,12.653725,45.55341,449.5123,0.0060884235,7176.1167,12.785344,14.485202,14.653725
747.05,7162.265,12.642144,45.51172,616.0798,0.13592707,7176.756,12.780828,14.49058,14.642144
747.1,7162.8984,12.637476,45.494915,679.9141,0.18568793,7177.395,12.775857,14.496348,14.637476
747.15,7163.53,12.64991,45.539677,497.5869,0.043567006,7178.0337,12.770431,14.503429,14.64991
747.2,7164.161,12.665371,45.595333,267.42664,-0.13583675,7178.672,12.764549,14.510539,14.665371
747.25,7164.7935,12.670432,45.613556,178.45319,-0.20518026,7179.31,12.758213,14.516449,14.670432
747.3,7165.427,12.660738,45.578655,291.85605,-0.1167654,7179.9478,12.751421,14.520758,14.660738
747.35,7166.061,12.6409235,45.507324,542.2282,0.078422196,7180.585,12.744175,14.523885,14.6409235
747.4,7166.695,12.624616,45.448616,737.76636,0.23086977,7181.222,12.736472,14.527069,14.624616
747.45,7167.3267,12.630973,45.4715,609.05,0.13056128,7181.859,12.728315,14.532054,14.630973
747.5,7167.9575,12.646203,45.52633,350.1905,-0.07119145,7182.4946,12.719703,14.537581,14.646203
747.55,7168.589,12.652406,45.54866,216.37915,-0.17546655,7183.131,12.711062,14.542012,14.652406
747.6,7169.221,12.644089,45.51872,288.3939,-0.119298995,7183.766,12.70282,14.544857,14.644089
747.65,7169.8545,12.625892,45.45321,501.00174,0.046461184,7184.401,12.694977,14.5465555,14.625892
747.7,7170.487,12.61259,45.405323,646.56915,0.15996122,7185.0356,12.687531,14.548472,14.61259
747.75,7171.1177,12.619246,45.429283,513.6048,0.056341503,7185.67,12.680485,14.551991,14.619246
747.8,7171.748,12.627131,45.457676,365.35736,-0.059192974,7186.3037,12.673838,14.555417,14.627131
747.85,7172.379,12.627672,45.45962,322.38797,-0.09266352,7186.937,12.667588,14.557979,14.627672
747.9,7173.0107,12.620013,45.432045,396.75513,-0.03467041,7187.5703,12.661737,14.559611,14.620013
747.95,7173.6426,12.609754,45.39511,509.82748,0.05349225,7188.203,12.656285,14.560838,14.609754
748.0,7174.2734,12.608343,45.390038,500.89926,0.046552554,7188.836,12.651232,14.5627165,14.608343
748.05,7174.9033,12.613585,45.40891,400.92032,-0.031363796,7189.4683,12.646577,14.565059,14.613585
748.1,7175.5337,12.6163225,45.418762,338.5645,-0.0799542,7190.1006,12.642321,14.567038,14.6163225
748.15,7176.164,12.613605,45.408974,355.31094,-0.06688529,7190.7324,12.638463,14.568397,14.613605
748.2,7176.7954,12.60643,45.38315,437.18164,-0.0030531131,7191.3643,12.635004,14.569238,14.60643
748.25,7177.4263,12.599748,45.359093,514.7653,0.057435475,7191.996,12.631944,14.570023,14.599748
748.3,7178.056,12.601414,45.36509,477.86667,0.028681954,7192.628,12.629281,14.571481,14.601414
748.35,7178.6855,12.608249,45.389694,371.19125,-0.054465227,7193.2593,12.627018,14.573334,14.608249
748.4,7179.3154,12.612483,45.40494,303.83368,-0.10696568,7193.8906,12.625154,14.574876,14.612483
748.45,7179.946,12.610532,45.39791,326.18613,-0.08953819,7194.5215,12.623687,14.575789,14.610532
748.5,7180.5767,12.602721,45.369797,433.70374,-0.0057255994,7195.153,12.62262,14.576117,14.602721
748.55,7181.2075,12.593295,45.335865,564.6323,0.09633554,7195.7837,12.621677,14.576254,14.593295
748.6,7181.838,12.590413,45.32549,602.2419,0.12565458,7196.415,12.620586,14.576946,14.590413
748.65,7182.4673,12.59904,45.356544,476.84488,0.027909296,7197.046,12.619348,14.578646,14.59904
748.7,7183.0967,12.607878,45.388363,346.9744,-0.07332208,7197.677,12.617961,14.580317,14.607878
748.75,7183.7266,12.609792,45.39525,312.7383,-0.10000435,7198.3076,12.6164255,14.581305,14.609792
748.8,7184.357,12.603224,45.371605,395.95822,-0.035127316,7198.9385,12.614742,14.581467,14.603224
748.85,7184.9883,12.592157,45.331764,540.73004,0.07773117,7199.5693,12.612911,14.581163,14.592157
748.9,7185.6187,12.586113,45.310005,613.46234,0.13443512,7200.1997,12.610931,14.5812645,14.586113
748.95,7186.2476,12.594075,45.338673,488.1166,0.036736265,7200.83,12.608804,14.582589,14.594075
749.0,7186.8765,12.604064,45.37463,332.75302,-0.08436074,7201.4604,12.606528,14.584041,14.604064
749.05,7187.5063,12.606912,45.38488,275.9692,-0.12861264,7202.091,12.604104,14.584778,14.606912
749.1,7188.1367,12.599995,45.35998,354.55286,-0.06734301,7202.721,12.601532,14.584561,14.599995
749.15,7188.7676,12.586991,45.313168,516.89734,0.05922015,7203.351,12.598811,14.583724,14.586991
749.2,7189.398,12.577877,45.280357,623.03845,0.1419733,7203.981,12.5959425,14.583178,14.577877
749.25,7190.027,12.584539,45.304344,506.23383,0.050939117,7204.611,12.592926,14.584006,14.584539
749.3,7190.6553,12.595541,45.343945,326.90976,-0.0888285,7205.24,12.589762,14.585163,14.595541
749.35,7191.284,12.599443,45.357998,245.48253,-0.15228339,7205.8696,12.586449,14.585601,14.599443
749.4,7191.914,12.59247,45.332893,314.96603,-0.09810056,7206.499,12.582988,14.584972,14.59247
749.45,7192.5444,12.577903,45.280453,489.27704,0.037797507,7207.128,12.579378,14.583577,14.577903
749.5,7193.1743,12.56609,45.237923,623.2651,0.14226449,7207.757,12.575621,14.58236,14.56609
749.55,7193.8027,12.570979,45.255527,520.20807,0.061954454,7208.3857,12.571588,14.582593,14.570979
749.6,7194.4307,12.581656,45.293964,332.10388,-0.084648035,7209.014,12.56715,14.583272,14.581656
749.65,7195.059,12.58543,45.30755,236.947,-0.15879448,7209.642,12.562309,14.583231,14.58543
749.7,7195.688,12.578124,45.281246,293.31677,-0.11482168,7210.27,12.557065,14.582083,14.578124
749.75,7196.318,12.562932,45.226555,456.3431,0.012293642,7210.898,12.551416,14.580112,14.562932
749.8,7196.9473,12.550424,45.181526,577.7229,0.10694775,7211.5254,12.545364,14.57828,14.550424
749.85,7197.5747,12.554146,45.194923,467.3749,0.020970805,7212.1523,12.538909,14.57782,14.554146
749.9,7198.2017,12.562155,45.223755,292.7805,-0.115084015,7212.7793,12.53205,14.577632,14.562155
749.95,7198.829,12.563117,45.227222,212.9146,-0.17729422,7213.406,12.524787,14.576675,14.563117
750.0,7199.457,12.553762,45.193546,273.67157,-0.1298848,7214.0317,12.51712,14.574646,14.553762
750.05,7200.0854,12.537817,45.13614,422.74124,-0.013632037,7214.657,12.509049,14.571879,14.537817
750.1,7200.7134,12.526003,45.093613,509.61038,0.054137673,7215.2827,12.500575,14.569351,14.526003
750.15,7201.3394,12.52913,45.104866,382.56595,-0.044836905,7215.907,12.491697,14.568043,14.52913
750.2,7201.965,12.533943,45.122192,227.53372,-0.16562523,7216.5317,12.482416,14.566737,14.533943
750.25,7202.591,12.531356,45.11288,172.02603,-0.2088304,7217.156,12.472731,14.564601,14.531356
750.3,7203.218,12.519233,45.069237,246.02994,-0.15107739,7217.779,12.462642,14.561434,14.519233
750.35,7203.844,12.501941,45.006985,388.2353,-0.040157996,7218.402,12.452149,14.55763,14.501941
750.4,7204.47,12.490348,44.965252,446.02002,0.004957911,7219.0244,12.441253,14.554177,14.490348
750.45,7205.094,12.492645,44.973522,304.3324,-0.10541293,7219.646,12.429953,14.551821,14.492645
750.5,7205.718,12.495172,44.982616,154.89655,-0.22182044,7220.267,12.418249,14.549307,14.495172
750.55,7206.342,12.4897175,44.962982,114.221596,-0.25344598,7220.8877,12.406287,14.545882,14.4897175
750.6,7206.9663,12.474707,44.908943,205.70929,-0.18204868,7221.508,12.394214,14.541406,14.474707
750.65,7207.591,12.455083,44.8383,359.94638,-0.06173674,7222.1274,12.382029,14.536331,14.455083
750.7,7208.2144,12.442313,44.792328,415.8483,-0.018076144,7222.746,12.369732,14.531707,14.442313
750.75,7208.836,12.4440155,44.79846,266.28784,-0.1345727,7223.3643,12.357323,14.528228,14.4440155
750.8,7209.457,12.445706,44.804543,114.78159,-0.25258452,7223.982,12.344802,14.524573,14.445706
750.85,7210.0786,12.439005,44.78042,79.17804,-0.2802485,7224.5986,12.33217,14.519982,14.439005
750.9,7210.7007,12.422392,44.72061,180.90742,-0.20085984,7225.215,12.319425,14.514318,14.422392
750.95,7211.3228,12.401144,44.64412,345.83627,-0.07220598,7225.8306,12.306568,14.508065,14.401144
751.0,7211.9434,12.387331,44.594395,404.21475,-0.026607025,7226.446,12.2936,14.502322,14.387331
751.05,7212.562,12.388668,44.599205,247.44022,-0.14871843,7227.06,12.2805195,14.497795,14.388668
751.1,7213.1807,12.389806,44.603302,91.400276,-0.2702558,7227.674,12.267328,14.493086,14.389806
