t,fv0_x,fv0_v,fv0_u,fv0_a,lv_x,lv_v,d_fv0_lv,d*_fv0_lv
118.7,229.17389,2.5092976,0.20308107,-0.07350678,233.72949,2.405161,4.5556026,4.509298
118.8,229.42554,2.497168,0.3053938,0.02884848,234.00934,2.436519,4.5838094,4.497168
118.9,229.6754,2.4991834,0.30905077,0.03249839,234.17575,2.43268,4.5003624,4.4991837
119.0,229.925,2.5071683,0.30562028,0.029039895,234.47397,2.4490469,4.5489655,4.5071683
119.1,230.1756,2.5161936,0.35093158,0.074319504,234.6497,2.4903138,4.4741096,4.5161934
119.2,230.42769,2.527606,0.43225437,0.15560213,234.93817,2.538125,4.5104833,4.527606
119.3,230.68243,2.540336,0.56094897,0.2842518,235.24118,2.6095285,4.55875,4.5403357
119.4,230.93929,2.5617285,0.6617143,0.38494146,235.40857,2.6906269,4.4692907,4.5617285
119.5,231.1981,2.5949826,0.7049364,0.42804536,235.78032,2.7457242,4.5822206,4.5949826
119.6,231.46059,2.633355,0.75578415,0.47875586,236.03534,2.8456821,4.5747604,4.633355
119.7,231.7248,2.6928,0.6386043,0.3613616,236.35063,2.8923655,4.6258435,4.6928
119.8,231.99559,2.7360764,0.7581735,0.4807734,236.63017,2.9994001,4.6345763,4.7360764
119.9,232.27155,2.7902937,0.8126865,0.5350875,236.99307,3.0955489,4.721527,4.7902937
120.0,232.55441,2.8405154,0.96818024,0.69039536,237.24756,3.2249768,4.693144,4.840515
120.1,232.84097,2.914535,0.92770404,0.6496424,237.54744,3.3264725,4.70647,4.914535
120.2,233.13774,2.971003,1.1317433,0.8534683,237.91446,3.4695218,4.77671,4.971003
120.3,233.43924,3.0578732,1.0643743,0.78576714,238.28738,3.5638916,4.8481345,5.0578732
120.4,233.74956,3.1322923,1.2005388,0.9216432,238.62761,3.7172685,4.8780427,5.1322923
120.5,234.06741,3.2118025,1.3491251,1.0699178,239.00584,3.8703518,4.9384212,5.2118025
120.6,234.39264,3.3270526,1.1138439,0.8341778,239.36125,3.9527617,4.968602,5.3270526
120.7,234.7337,3.3956318,1.3465487,1.0666057,239.76889,4.162135,5.035186,5.395632
120.8,235.07828,3.4974487,1.1969224,0.91656286,240.14957,4.2278557,5.071281,5.497449
120.9,235.4296,3.6062267,0.94014287,0.65933126,240.73563,4.295016,5.306031,5.606227
121.0,235.79387,3.6756527,1.0616884,0.78058445,241.02402,4.428858,5.230141,5.675653
121.1,236.16556,3.751262,1.0638094,0.7823837,241.49805,4.504726,5.332489,5.751262
121.2,236.5445,3.8282676,0.99533045,0.7135734,241.9505,4.5689616,5.4060163,5.8282676
121.3,236.93256,3.886778,1.06535,0.78333884,242.49097,4.645148,5.558415,5.8867784
121.4,237.32559,3.955826,0.9587698,0.6764558,242.89615,4.683179,5.5705657,5.955826
121.5,237.72455,4.0193896,0.84639454,0.5637993,243.44167,4.7052746,5.7171125,6.0193896
121.6,238.12936,4.0738215,0.7925245,0.5096864,243.8168,4.7336116,5.6874366,6.0738215
121.7,238.54074,4.112434,0.8948099,0.61179847,244.33817,4.7480383,5.797414,6.112434
121.8,238.95787,4.1487627,1.0025048,0.71932936,244.75874,4.8113785,5.800876,6.1487627
121.9,239.3768,4.207193,0.86191785,0.578477,245.38666,4.7722535,6.009859,6.207193
122.0,239.80017,4.2606635,0.76724327,0.4835577,245.7015,4.830825,5.901335,6.2606635
122.1,240.22903,4.3038096,0.7731691,0.48928472,246.2605,4.855753,6.0314736,6.3038096
122.2,240.66202,4.3493886,0.74203235,0.45793676,246.76347,4.8973646,6.1014643,6.3493886
122.3,241.09517,4.4047036,0.6178553,0.33350164,247.24193,4.891094,6.146769,6.4047036
122.4,241.53407,4.451497,0.57181615,0.28724268,247.70413,4.900196,6.170066,6.451497
122.5,241.98265,4.4874063,0.60335547,0.31861243,248.20178,4.9655304,6.219128,6.4874063
122.6,242.43526,4.518972,0.6758762,0.39098343,248.70807,4.9953227,6.272803,6.518972
122.7,242.89044,4.55306,0.7194103,0.4343551,249.19885,5.0465283,6.308411,6.55306
122.8,243.34665,4.599452,0.6320759,0.34679857,249.7574,5.0181017,6.410759,6.599452
122.9,243.81004,4.625031,0.75130874,0.46590835,250.32541,5.093109,6.515373,6.625031
123.0,244.27684,4.656069,0.80116576,0.5156155,250.69533,5.1436043,6.418478,6.656069
123.1,244.74435,4.701358,0.6997025,0.4139325,251.16563,5.1146755,6.4212823,6.701358
123.2,245.21474,4.749655,0.56065565,0.27464998,251.74321,5.122121,6.5284834,6.749655
123.3,245.6905,4.7827277,0.5756136,0.28944564,252.39268,5.165243,6.70218,6.7827277
123.4,246.17033,4.8131,0.6097922,0.3234746,252.74211,5.19884,6.571784,6.8131
123.5,246.65392,4.839593,0.67848927,0.39204076,253.38535,5.234747,6.731429,6.839593
123.6,247.1391,4.8804936,0.582403,0.29575145,253.91081,5.235318,6.7717204,6.8804936
123.7,247.62941,4.9069057,0.6224328,0.33564964,254.32504,5.299718,6.6956186,6.9069057
123.8,248.12,4.9498663,0.47546107,0.18846281,254.90898,5.2655845,6.7889957,6.9498663
123.9,248.61368,4.9862223,0.3854382,0.09825706,255.4916,5.270145,6.8779144,6.9862223
124.0,249.11319,5.0029073,0.48160815,0.19434279,255.92245,5.3419104,6.8092737,7.0029073
124.1,249.61235,5.0245357,0.52345115,0.23607635,256.46384,5.2869234,6.851499,7.0245357
124.2,250.11772,5.0851045,0.07362391,-0.21405882,256.9787,5.3387666,6.860987,7.0851045
124.3,250.62988,5.057935,0.5783046,0.2907603,257.49176,5.413429,6.861864,7.057935
124.4,251.1362,5.089996,0.4407968,0.15308909,258.04544,5.3568535,6.909226,7.089996
124.5,251.64488,5.1125836,0.3889753,0.10115211,258.55258,5.338491,6.907707,7.1125836
124.6,252.15717,5.1231427,0.4538501,0.16597281,259.1518,5.3638563,6.9946303,7.1231427
124.7,252.67035,5.1396017,0.46105358,0.17309183,259.64844,5.3708653,6.978077,7.1396017
124.8,253.18541,5.1575794,0.45604149,0.16798732,260.2363,5.38475,7.0508785,7.1575794
124.9,253.7021,5.1771483,0.44151852,0.15336348,260.68558,5.407216,6.983475,7.1771483
125.0,254.2212,5.1871,0.5422312,0.25402477,261.32007,5.388402,7.09887,7.1871
125.1,254.744,5.191789,0.7011457,0.41291508,261.88702,5.4609265,7.143023,7.191789
125.2,255.26645,5.217082,0.6529193,0.3645577,262.28943,5.4528484,7.0229816,7.217082
125.3,255.79019,5.241604,0.6321846,0.34369573,262.9538,5.4860315,7.163592,7.241604
125.4,256.316,5.2766147,0.50695264,0.21828133,263.54492,5.4852605,7.228931,7.2766147
125.5,256.84705,5.3346176,0.1139652,-0.17501001,263.9743,5.552658,7.127271,7.3346176
125.6,257.38098,5.332386,0.40714362,0.11818015,264.67255,5.550417,7.291561,7.332386
125.7,257.91385,5.353564,0.44255,0.15347509,265.16666,5.5860004,7.2528152,7.353564
125.8,258.44772,5.383801,0.3669928,0.07775829,265.66956,5.582942,7.221837,7.383801
125.9,258.9855,5.4022717,0.39554316,0.10621088,266.26306,5.599084,7.277561,7.4022717
126.0,259.5267,5.4152074,0.45744815,0.16804728,266.85635,5.646468,7.3296313,7.4152074
126.1,260.06842,5.437939,0.3959525,0.10643082,267.396,5.633777,7.327583,7.437939
126.2,260.61206,5.4548435,0.3765166,0.0869049,267.9837,5.631781,7.371646,7.4548435
126.3,261.15735,5.4694996,0.35781997,0.068130046,268.47574,5.638466,7.31839,7.4694996
126.4,261.7052,5.4768953,0.38801557,0.098286144,269.0953,5.664044,7.390111,7.4768953
126.5,262.2528,5.490743,0.32767683,0.03787332,269.58093,5.632483,7.3281045,7.490743
126.6,262.802,5.495366,0.32782957,0.038001303,270.21,5.6313562,7.4079814,7.495366
126.7,263.35147,5.4979887,0.29826003,0.008417731,270.7327,5.6136856,7.3812385,7.4979887
126.8,263.89862,5.515162,0.062020488,-0.22791393,271.301,5.5457435,7.402373,7.515162
126.9,264.44687,5.5052176,0.06425612,-0.22562495,271.9561,5.5164037,7.5091944,7.5052176
127.0,264.99554,5.4818015,0.14783996,-0.1419157,272.50107,5.5053177,7.5055118,7.4818015
127.1,265.54578,5.510846,-0.45367524,-0.7435865,273.024,5.427647,7.47821,7.510846
127.2,266.09616,5.4412026,-0.012567352,-0.3021064,273.47992,5.3983483,7.383737,7.4412026
127.3,266.63992,5.406686,-0.014134033,-0.3034897,274.0527,5.322406,7.4127784,7.406686
127.4,267.18124,5.362458,0.017587835,-0.27153397,274.65533,5.2343388,7.4740896,7.362458
127.5,267.71695,5.3168015,0.0038773734,-0.2850043,275.11917,5.164267,7.4022083,7.3168015
127.6,268.24658,5.276846,-0.10048854,-0.38916108,275.7362,5.033385,7.4896197,7.276846
127.7,268.77258,5.232248,-0.15621953,-0.4446598,276.13913,4.962687,7.3665423,7.232248
127.8,269.29285,5.19019,-0.22491753,-0.5131399,276.62015,4.860172,7.3273125,7.19019
127.9,269.81296,5.123112,-0.025975522,-0.31385264,277.07877,4.8505454,7.265799,7.123112
128.0,270.326,5.0783095,-0.045487516,-0.33313558,277.57788,4.7782965,7.2518964,7.0783095
128.1,270.83194,5.039325,-0.090362854,-0.37781262,278.0347,4.6834755,7.2027407,7.039325
128.2,271.33447,4.9953685,-0.057644855,-0.34487215,278.54364,4.643071,7.2091646,6.9953685
128.3,271.834,4.9469757,0.04898227,-0.23800148,279.01758,4.6221147,7.183566,6.9469757
128.4,272.3283,4.9116807,0.050127827,-0.23667921,279.3883,4.559063,7.059982,6.9116807
128.5,272.8158,4.922192,-0.41208687,-0.6989465,279.81598,4.523438,7.000159,6.922192
128.6,273.3067,4.8606114,-0.07398461,-0.36053732,280.2433,4.5322623,6.9365797,6.8606114
128.7,273.79144,4.828133,-0.041804854,-0.32819667,280.81088,4.49437,7.0194163,6.828133
128.8,274.27203,4.803575,-0.08727301,-0.3735436,281.17847,4.474286,6.9064465,6.803575
128.9,274.74875,4.779612,-0.12898737,-0.41514003,281.57193,4.4315724,6.823205,6.779612
129.0,275.22348,4.7482204,-0.08838563,-0.3743843,282.14273,4.3913426,6.9192386,6.7482204
129.1,275.6966,4.719304,-0.08134146,-0.36719885,282.68936,4.407664,6.992776,6.719304
129.2,276.16782,4.680529,0.03507415,-0.25059462,283.00357,4.3980913,6.8357444,6.680529
129.3,276.6351,4.6511145,0.054963246,-0.23056303,283.48264,4.352334,6.847538,6.6511145
129.4,277.1017,4.6083784,0.21499799,-0.07032222,283.8793,4.362243,6.777591,6.6083784
129.5,277.56158,4.598133,0.032797117,-0.25247386,284.30246,4.295907,6.740872,6.598133
129.6,278.0183,4.5861855,-0.12295256,-0.40816623,284.7832,4.2656784,6.764892,6.5861855
129.7,278.4751,4.551062,-0.025726372,-0.310772,285.15027,4.2630405,6.6751876,6.551062
129.8,278.92947,4.515608,0.080559485,-0.20431732,285.60352,4.2411714,6.674047,6.515608
129.9,279.38007,4.494028,0.043154318,-0.2416201,286.02948,4.2374864,6.649413,6.494028
130.0,279.82666,4.480827,-0.0728111,-0.35752302,286.4012,4.186677,6.574565,6.480827
130.1,280.27438,4.4412966,0.095434226,-0.18909122,286.90347,4.2104526,6.6291046,6.4412966
130.2,280.7204,4.403608,0.24535249,-0.03899605,287.2625,4.2041693,6.5421395,6.403608
130.3,281.16043,4.3925524,0.12243608,-0.16186073,287.6491,4.1466136,6.4886637,6.3925524
130.4,281.59982,4.370502,0.12213205,-0.16206183,288.12762,4.1557817,6.527785,6.370502
130.5,282.03503,4.357491,0.039741557,-0.24439172,288.46817,4.0938745,6.4331264,6.357491
130.6,282.47137,4.3233557,0.17147031,-0.11250448,288.9251,4.1187587,6.4537187,6.3233557
130.7,282.9047,4.2976584,0.19218327,-0.09167269,289.33185,4.09569,6.4271493,6.2976584
130.8,283.3351,4.2744603,0.16549613,-0.11825291,289.7927,4.064743,6.4575825,6.2744603
130.9,283.76187,4.255126,0.077974126,-0.20568603,290.16528,4.015134,6.4034243,6.255126
131.0,284.1827,4.253721,-0.22005153,-0.50370526,290.54,3.919571,6.3573,6.253721
131.1,284.60495,4.2151494,-0.14934956,-0.4328267,290.97794,3.9242728,6.372994,6.2151494
131.2,285.02332,4.183034,-0.1780421,-0.46137294,291.39795,3.8782806,6.3746505,6.183034
131.3,285.43967,4.148727,-0.22312082,-0.5062961,291.74286,3.8201656,6.3031917,6.148727
131.4,285.852,4.0951457,-0.077189825,-0.36012354,292.09668,3.7863479,6.2446756,6.0951457
131.5,286.2571,4.0469728,-0.005517628,-0.2882357,292.4059,3.7149365,6.148804,6.0469728
131.6,286.6586,4.022099,-0.2327527,-0.51536,292.7874,3.6434171,6.1288257,6.022099
131.7,287.0569,3.978308,-0.26874164,-0.5511548,293.1882,3.574449,6.131313,5.978308
131.8,287.45087,3.9318626,-0.293506,-0.5757146,293.52927,3.5161526,6.078419,5.9318624
131.9,287.84027,3.8822448,-0.29981494,-0.5818065,293.90015,3.4868524,6.059876,5.8822446
132.0,288.22455,3.8337574,-0.33395693,-0.61573774,294.25543,3.3842835,6.0308676,5.8337574
132.1,288.604,3.7821708,-0.34981418,-0.63137245,294.61545,3.3194087,6.011433,5.782171
132.2,288.9794,3.7182672,-0.24717951,-0.5284644,294.91498,3.251899,5.935556,5.7182674
132.3,289.34943,3.6582289,-0.20392236,-0.4849527,295.26544,3.1982603,5.9160075,5.658229
132.4,289.71027,3.6211903,-0.41526935,-0.69614375,295.55997,3.1301749,5.849691,5.6211905
132.5,290.0658,3.5639179,-0.40973666,-0.69037163,295.7665,2.988848,5.700714,5.5639176
132.6,290.42273,3.5268283,-0.69168156,-0.9721625,296.11978,2.9998639,5.6970525,5.5268283
132.7,290.77322,3.4330077,-0.30858824,-0.5886834,296.4541,2.940724,5.6808963,5.4330077
132.8,291.11234,3.38023,-0.3536096,-0.6334902,296.6888,2.8264332,5.576479,5.38023
132.9,291.4456,3.323012,-0.33768058,-0.6173305,297.06094,2.7663069,5.6153464,5.3230124
133.0,291.77417,3.2695072,-0.36090267,-0.64033866,297.38312,2.717939,5.6089363,5.269507
133.1,292.09708,3.2153654,-0.36394647,-0.64316785,297.63742,2.6558905,5.5403495,5.2153654
133.2,292.41504,3.1590614,-0.3324846,-0.61148465,297.83026,2.6224308,5.415219,5.1590614
133.3,292.72595,3.112204,-0.38412964,-0.662947,298.17474,2.5288386,5.448803,5.112204
133.4,293.0342,3.0517108,-0.2799288,-0.55851233,298.36206,2.498103,5.3278475,5.0517106
133.5,293.33862,2.990126,-0.1547394,-0.4330872,298.5876,2.506813,5.248969,4.990126
133.6,293.63507,2.944932,-0.19306856,-0.47124487,298.81918,2.4134357,5.184108,4.944932
133.7,293.9276,2.8912048,-0.14595567,-0.42392972,299.07562,2.4107714,5.148012,4.891205
133.8,294.21686,2.82988,-0.029967941,-0.30771333,299.30753,2.3448436,5.0906553,4.82988
133.9,294.49567,2.8042629,-0.29980767,-0.5774582,299.5667,2.2513173,5.071043,4.804263
134.0,294.7741,2.7431889,-0.20044452,-0.4778706,299.79236,2.2479067,5.0182495,4.743189
134.1,295.04587,2.6934762,-0.23336333,-0.51060843,300.00528,2.1784756,4.9594107,4.693476
134.2,295.3117,2.6479797,-0.3223175,-0.5993983,300.24225,2.1152802,4.9305253,4.6479797
134.3,295.57404,2.587714,-0.26462168,-0.5414868,300.48944,2.0707805,4.915403,4.587714
134.4,295.83084,2.5264723,-0.20836453,-0.4850128,300.68094,2.0147977,4.850084,4.526472
134.5,296.0823,2.4661477,-0.17797205,-0.45440894,300.75662,1.9568121,4.6742983,4.466148
134.6,296.32788,2.408088,-0.175769,-0.45200458,300.89432,1.9037377,4.5664287,4.4080877
134.7,296.56546,2.3627453,-0.29807663,-0.57415646,301.25372,1.8282303,4.6882596,4.3627453
134.8,296.7966,2.3209083,-0.44639477,-0.722332,301.31778,1.7348324,4.5211935,4.320908
134.9,297.02524,2.2533512,-0.30582336,-0.58153266,301.54837,1.6975323,4.523112,4.253351
135.0,297.25204,2.1708627,-0.0043288204,-0.27976355,301.66916,1.712909,4.417102,4.1708627
135.1,297.46866,2.1273503,-0.111648075,-0.3869397,301.8004,1.6179632,4.3317757,4.1273503
135.2,297.68228,2.0660486,-0.013763869,-0.28885582,302.07553,1.6026671,4.393243,4.0660486
135.3,297.88922,2.0154517,-0.015582531,-0.29051146,302.23965,1.5373806,4.3504453,4.0154514
135.4,298.08954,1.9762926,-0.12492095,-0.39972478,302.32166,1.4708811,4.2321286,3.9762926
135.5,298.28534,1.9325229,-0.16730602,-0.44197115,302.36548,1.4310291,4.080133,3.9325228
135.6,298.4764,1.8876861,-0.19946645,-0.4739907,302.6081,1.3818791,4.131677,3.8876863
135.7,298.6611,1.8491783,-0.3163119,-0.5907162,302.7909,1.3003899,4.1297894,3.8491783
135.8,298.84314,1.7936519,-0.2743273,-0.5485602,302.82825,1.2829674,3.9850893,3.793652
135.9,299.0213,1.7295382,-0.16683161,-0.44086897,303.03674,1.2492061,4.0154276,3.7295382
136.0,299.1903,1.6902885,-0.3529161,-0.626835,303.14618,1.1503112,3.955854,3.6902885
136.1,299.35663,1.6263556,-0.30060902,-0.574337,303.28873,1.1027799,3.9320974,3.6263556
136.2,299.5178,1.5601078,-0.2580429,-0.53157574,303.37155,1.0387349,3.853785,3.560108
136.3,299.67004,1.5086994,-0.40458164,-0.6779649,303.41522,0.92559713,3.745165,3.5086994
136.4,299.81723,1.4425639,-0.42330223,-0.6964955,303.61392,0.8517777,3.7966983,3.442564
136.5,299.95663,1.3814574,-0.53101224,-0.8040323,303.62784,0.752384,3.6712124,3.3814573
136.6,300.08954,1.3107543,-0.5294135,-0.8022361,303.7074,0.67079175,3.617874,3.3107543
136.7,300.21506,1.246006,-0.55444825,-0.82709265,303.72705,0.5861591,3.5119967,3.246006
136.8,300.33432,1.179363,-0.5140722,-0.786536,303.8095,0.5287618,3.4751713,3.179363
136.9,300.45023,1.0984911,-0.2759381,-0.54818636,303.83936,0.5202028,3.3891222,3.0984912
137.0,300.55615,1.049927,-0.33477485,-0.6068956,303.92188,0.42873046,3.3657165,3.049927
137.1,300.65872,0.9898249,-0.21278492,-0.4847499,304.05908,0.41497883,3.4003725,2.989825
137.2,300.75482,0.9461853,-0.21132404,-0.48317733,303.94495,0.37798527,3.1901128,2.9461854
137.3,300.84897,0.89272934,-0.044511855,-0.31622994,303.97095,0.39739633,3.12199,2.8927293
137.4,300.93848,0.8509182,0.060119502,-0.21149404,304.16235,0.396002,3.2238767,2.8509183
137.5,301.02377,0.8207906,0.10662269,-0.1649162,304.11563,0.39320323,3.0918431,2.8207905
137.6,301.1052,0.8005636,0.07913093,-0.19235815,304.13065,0.39030075,3.0254602,2.8005636
137.7,301.18384,0.7816554,0.03060732,-0.24083543,304.2546,0.381856,3.0707738,2.7816553
137.8,301.2596,0.76377696,-0.038617775,-0.31001693,304.21082,0.35898173,2.9512029,2.763777
137.9,301.3368,0.7220308,0.13137187,-0.13992622,304.37018,0.41207474,3.033409,2.7220309
138.0,301.4068,0.7082569,-0.016735338,-0.28800032,304.34933,0.34243855,2.9425182,2.708257
138.1,301.477,0.67393804,0.03559414,-0.23558888,304.3257,0.34937567,2.8487499,2.673938
138.2,301.54434,0.63961387,0.061724298,-0.20937747,304.49023,0.32980773,2.9458728,2.6396139
138.3,301.60632,0.6180158,-0.07497087,-0.34602186,304.38126,0.26406735,2.7749515,2.6180158
138.4,301.66794,0.57367915,0.005592881,-0.26535484,304.4742,0.25653267,2.8062704,2.5736792
138.5,301.725,0.53550184,-0.01337374,-0.28423348,304.47336,0.20569906,2.748376,2.5355017
138.6,301.77908,0.49065667,0.04013199,-0.23062557,304.5403,0.1804767,2.761225,2.4906566
138.7,301.82645,0.46360624,-0.061512344,-0.33220887,304.56604,0.099710725,2.7395952,2.4636064
138.8,301.86954,0.43843076,-0.14140297,-0.41204312,304.49902,0.05423822,2.6294818,2.4384308
138.9,301.91068,0.40595958,-0.10152723,-0.3720952,304.46667,0.04838115,2.5560005,2.4059596
139.0,301.94955,0.37275892,-0.012059731,-0.2825546,304.5325,0.048881073,2.5829616,2.3727589
139.1,301.98553,0.34732193,0.0359637,-0.2344756,304.4798,0.039758917,2.4942472,2.347322
139.2,302.0187,0.32977763,0.046087436,-0.22431378,304.6183,0.032294173,2.599578,2.3297777
139.3,302.04803,0.32766548,-0.058810644,-0.3292073,304.5289,0.0112248575,2.4808867,2.3276656
139.4,302.07974,0.30334204,0.13005738,-0.1402868,304.5096,0.07574195,2.429875,2.303342
139.5,302.11215,0.27843204,0.37317935,0.10288851,304.54498,0.13038027,2.4328232,2.2784321
139.6,302.14105,0.28029215,0.34927115,0.078976326,304.4788,0.12648563,2.3377473,2.280292
139.7,302.17023,0.2791187,0.35521668,0.08492436,304.51038,0.15130518,2.3401601,2.2791188
139.8,302.19916,0.27889264,0.3442789,0.07398709,304.63376,0.1681479,2.4346046,2.2788925
139.9,302.22797,0.2794534,0.3146384,0.04434539,304.55725,0.17787111,2.3292615,2.2794533
140.0,302.25735,0.27330878,0.3473324,0.07705247,304.55518,0.19744933,2.2978303,2.2733088
140.1,302.28577,0.27004838,0.33599937,0.065726385,304.65247,0.19126396,2.3667066,2.2700484
140.2,302.3125,0.2739911,0.23129895,-0.03898243,304.70325,0.17729807,2.3907719,2.273991
140.3,302.33838,0.27562523,0.13736597,-0.1329189,304.69806,0.16348162,2.3596995,2.2756252
140.4,302.36484,0.26660222,0.14023742,-0.13002823,304.72943,0.16592637,2.3645897,2.2666023
140.5,302.3912,0.2534719,0.16409205,-0.10614574,304.65823,0.16434751,2.2670386,2.2534719
140.6,302.41565,0.2438382,0.14082849,-0.12938891,304.64008,0.13698612,2.224423,2.2438383
140.7,302.4398,0.2273996,0.19274135,-0.077441424,304.79984,0.13535029,2.3600435,2.2273996
140.8,302.46277,0.21388592,0.21083038,-0.059324045,304.72086,0.12411513,2.258082,2.213886
140.9,302.4851,0.19792677,0.2556986,-0.014422497,304.73532,0.118777215,2.2502275,2.1979268
141.0,302.50632,0.18316765,0.28748935,0.017398974,304.82385,0.1150639,2.3175426,2.1831677
141.1,302.52402,0.18277018,0.16672918,-0.10336039,304.79358,0.078775406,2.2695518,2.1827703
141.2,302.5398,0.1837332,0.03768325,-0.23240831,304.79572,0.039379857,2.2559183,2.1837332
141.3,302.5567,0.16782136,0.095735036,-0.17432359,304.88715,0.047466323,2.3304615,2.1678214
141.4,302.5728,0.15236479,0.1487055,-0.121321276,304.75162,0.04459555,2.1788096,2.1523647
141.5,302.5851,0.15467496,0.012360963,-0.25767055,304.83408,-0.0031423036,2.2489395,2.154675
141.6,302.6016,0.12293294,0.24944746,-0.020519078,304.79343,0.05209561,2.1918154,2.122933
141.7,302.61392,0.1162087,0.21819003,-0.051762834,304.80603,0.019187195,2.1921024,2.1162088
141.8,302.6258,0.10744538,0.21556225,-0.054372806,304.87033,0.01725208,2.2445407,2.1074455
141.9,302.638,0.090974584,0.30404583,0.03414407,304.81998,0.031489007,2.1819794,2.0909746
142.0,302.6462,0.09588314,0.16905592,-0.10085572,304.82172,-0.012602856,2.1755013,2.0958831
142.1,302.65613,0.08358074,0.23057951,-0.039307334,304.84827,0.008570431,2.1921382,2.0835807
142.2,302.66412,0.08009263,0.20540243,-0.06447739,304.77603,-0.0067500304,2.111901,2.0800927
142.3,302.67163,0.07612408,0.1948968,-0.07497504,304.75183,-0.008608756,2.080214,2.0761242
142.4,302.67798,0.074238084,0.17407145,-0.09579661,304.74112,-0.01947707,2.063138,2.074238
142.5,302.68716,0.055241488,0.34440905,0.07457901,304.69473,0.03144071,2.0075855,2.0552416
142.6,302.69244,0.061097763,0.24845965,-0.02138208,304.8958,-0.0070697805,2.2033522,2.0610979
142.7,302.6995,0.053962495,0.29138204,0.021554563,304.73795,0.015772428,2.0384436,2.0539625
142.8,302.70218,0.070924126,0.07377446,-0.19608696,304.78223,-0.035342734,2.0800455,2.070924
142.9,302.7098,0.049443826,0.27450588,0.0046874257,304.77963,0.025162803,2.0698323,2.0494437
143.0,302.71637,0.038964227,0.346137,0.07633937,304.80893,0.021044223,2.0925517,2.0389643
143.1,302.72092,0.040058803,0.2880689,0.018269073,304.83423,-0.00058300275,2.113312,2.0400589
143.2,302.72473,0.040784482,0.23250182,-0.037299424,304.83603,-0.010570872,2.1113024,2.0407846
143.3,302.7297,0.02930501,0.30664703,0.03686856,304.76303,-0.0025010107,2.0333276,2.029305
143.4,302.73584,0.012088967,0.43264648,0.162902,304.7825,0.029837161,2.0466557,2.012089
143.5,302.73526,0.032279182,0.151487,-0.118297376,304.80307,-0.057609677,2.0678155,2.0322793
143.6,302.73926,0.01623715,0.2746533,0.004900627,304.77405,-0.011323094,2.0347998,2.0162373
143.7,302.73965,0.021826763,0.18584993,-0.08391375,304.86414,-0.04527084,2.1244814,2.0218267
143.8,302.74142,0.016778696,0.2382631,-0.03149062,304.80585,-0.022967875,2.0644307,2.0167787
143.9,302.74265,0.018350545,0.24254806,-0.02720876,304.81622,-0.018514277,2.073592,2.0183506
144.0,302.7438,0.021151314,0.26295936,-0.006802985,304.81195,-0.008566366,2.0681634,2.0211513
144.1,302.74588,0.023263669,0.31845215,0.048685633,304.83838,0.017891215,2.0925152,2.0232637
144.2,302.74683,0.0395616,0.24953419,-0.020264624,304.79172,0.018061457,2.0448873,2.0395615
144.3,302.75232,0.03389398,0.45007753,0.18028997,304.72327,0.08851669,1.9709243,2.033894
144.4,302.7542,0.06431862,0.2890816,0.019233419,304.81647,0.06378226,2.0622475,2.0643187
144.5,302.76135,0.069798104,0.4344068,0.16454765,304.7757,0.14673631,2.0143285,2.069798
144.6,302.76895,0.090089396,0.4905906,0.22069065,304.79785,0.178057,2.028888,2.0900893
144.7,302.77774,0.12489742,0.50595707,0.23598652,304.8755,0.23001365,2.0977597,2.1248975
144.8,302.79193,0.15749277,0.66397756,0.39394027,304.9379,0.346522,2.1459494,2.1574929
144.9,302.80753,0.2181822,0.6463277,0.37616423,304.91675,0.42057526,2.1092346,2.218182
145.0,302.83115,0.2702916,0.85668087,0.58640736,304.9828,0.58194625,2.1516268,2.2702916
145.1,302.8598,0.34720746,0.93297064,0.66253155,305.11804,0.70232993,2.2582486,2.3472075
145.2,302.89893,0.42130297,1.1792806,0.9086786,305.12653,0.9098461,2.2276099,2.421303
145.3,302.94452,0.5271773,1.226312,0.95547134,305.34415,1.0721645,2.3996127,2.5271773
145.4,303.0018,0.6365961,1.3871996,1.116105,305.3619,1.2918605,2.3601205,2.636596
145.5,303.07132,0.75845623,1.5655332,1.294147,305.3872,1.5371858,2.3158894,2.7584562
145.6,303.1526,0.8999443,1.6299201,1.3581839,305.67798,1.7543136,2.525374,2.8999443
145.7,303.24915,1.0427926,1.714206,1.4421039,305.84805,2.0029273,2.598913,3.0427926
145.8,303.35843,1.2040877,1.6308793,1.3583488,306.1054,2.2039967,2.7469575,3.2040877
145.9,303.4869,1.3414124,1.8342855,1.5613776,306.3093,2.4729419,2.8224003,3.3414123
146.0,303.631,1.485303,1.9844443,1.7111286,306.52585,2.7175384,2.8948448,3.4853032
146.1,303.7915,1.6312599,2.1265054,1.8527628,306.75067,2.9558644,2.9591622,3.63126
146.2,303.96423,1.8024999,2.0136409,1.7393808,307.1021,3.1154883,3.1378736,3.8024998
146.3,304.15237,1.9765108,1.8869202,1.6121156,307.39188,3.3389382,3.2395003,3.9765108
146.4,304.35522,2.155715,1.7203186,1.4449338,307.74796,3.4929354,3.3927398,4.155715
146.5,304.57996,2.2984784,1.9496194,1.6737581,308.16934,3.7598407,3.5893786,4.2984786
146.6,304.81915,2.4570084,1.9867954,1.7103904,308.60602,3.9378479,3.786846,4.4570084
146.7,305.07327,2.621166,1.9196966,1.642712,308.94345,4.0919156,3.870188,4.6211658
